nme_product,nme_target_scientific,nme_target,nme_crop,num_applic_dosage_min,num_applic_dosage_max,dsc_unit_mesure,dsc_applic_period,num_grace_period,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Arroz,1.4,0,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas).,,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Maní,1.6,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Brassica napus,Colza,Soja,1,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Papa,1.2,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Cebolla,1.6,2.4,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Frutales,1.6,2.4,l/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo.,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Arveja,1.6,0,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Lino,1.6,0,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha.,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Pastura,0.4,0.8,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Poroto,1.6,0,l/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Maíz,1.6,0,l/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Brassica napus,Colza,Espárrago,1.6,0,l/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Arroz,1.4,0,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas).,,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Maní,1.6,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Datura stramonium,Estramonio,Soja,1,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Papa,1.2,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Espárrago,1.6,0,l/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Frutales,1.6,2.4,l/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo.,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Arveja,1.6,0,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Cebolla,1.6,2.4,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Lino,1.6,0,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha.,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Pastura,0.4,0.8,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Poroto,1.6,0,l/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Datura stramonium,Estramonio,Maíz,1.6,0,l/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Arroz,1.4,0,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas).,,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Maní,1.6,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Nicandra physaloides,Farolto,Soja,1,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Papa,1.2,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Cebolla,1.6,2.4,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Frutales,1.6,2.4,l/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo.,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Arveja,1.6,0,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Lino,1.6,0,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha.,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Pastura,0.4,0.8,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Poroto,1.6,0,l/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Maíz,1.6,0,l/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Nicandra physaloides,Farolto,Espárrago,1.6,0,l/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Arroz,1.4,0,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas).,,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Maní,1.6,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Poroto,1.6,0,l/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Maíz,1.6,0,l/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Espárrago,1.6,0,l/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Frutales,1.6,2.4,l/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo.,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Arveja,1.6,0,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Soja,1,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Papa,1.2,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Cebolla,1.6,2.4,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Lino,1.6,0,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha.,,,,,,,,,,,,,,,
Basagran® 60,Fumaria officinalis,Flor de pajarito,Pastura,0.4,0.8,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Arroz,1.4,0,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas).,,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Maní,1.6,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Helianthus annus,Girasol guacho,Soja,1,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Papa,1.2,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Cebolla,1.6,2.4,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Lino,1.6,0,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Arveja,1.6,0,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha.,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Pastura,0.4,0.8,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Poroto,1.6,0,l/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Maíz,1.6,0,l/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Espárrago,1.6,0,l/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Helianthus annus,Girasol guacho,Frutales,1.6,2.4,l/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo.,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Arroz,1.4,0,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas).,,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Maní,1.6,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Soja,1,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Papa,1.2,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Cebolla,1.6,2.4,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Lino,1.6,0,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Arveja,1.6,0,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha.,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Pastura,0.4,0.8,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Poroto,1.6,0,l/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Maíz,1.6,0,l/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Espárrago,1.6,0,l/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Verbesina encelioides,Girasolillo,Frutales,1.6,2.4,l/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo.,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Arroz,1.4,0,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas).,,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Maní,1.6,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Soja,1,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Papa,1.2,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Cebolla,1.6,2.4,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Lino,1.6,0,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Arveja,1.6,0,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha.,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Pastura,0.4,0.8,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Poroto,1.6,0,l/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Maíz,1.6,0,l/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Espárrago,1.6,0,l/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Anoda cristata,Malva cimarrona,Frutales,1.6,2.4,l/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo.,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Arroz,1.4,0,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas).,,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Maní,1.6,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Soja,1,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Papa,1.2,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª hoja verdadera del cultivo hasta floración. Para malezas como Nabo, Nabón, Chamico y Mostacilla, hasta el estado de 4ª hoja. ,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Espárrago,1.6,0,l/ha,Aplicar en cultivos establecidos cuando las malezas tengan 3-4 hojas. Se puede aplicar en las siguientes variedades: argentouil (violeta) y palmeto (blanco).,,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Frutales,1.6,2.4,l/ha,Si en las aplicaciones se llega a mojar el tronco, no afecta al cultivo. No rociar el follaje del cultivo.,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Arveja,1.6,0,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Cebolla,1.6,2.4,L/ha,Aplicar a partir de la 3ª hoja.,,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Lino,1.6,0,L/ha,Cuando el cultivo tenga 10cm de altura.,,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Césped,2.4,4,l/ha,Aplicar a partir de la 2da hoja de las gramíneas. Para controlar el cyperus spp se puede aplicar hasta 6,4 l/ha.,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Pastura,0.4,0.8,l/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para control de 2-5 cm de diámetro.,,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Poroto,1.6,0,l/ha,Aplicar a partir de la 2ª hoja compuesta del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Anthemis cotula,Manzanilla cimarrona,Maíz,1.6,0,l/ha,Aplicar a partir de la 2ª-3ª hoja del cultivo.,,,,,,,,,,,,,,,,
Basagran® 60,Coronopus didymus,Mastuerzo,Arroz,1.4,0,L/ha+450cc MCPA+4L propanil*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Para el control de ciperáceas y malezas de hoja ancha con 5-8 hojas de desarrollo (sin gramíneas).,,,,,,,,,,,,,,,,
Basagran® 60,Coronopus didymus,Mastuerzo,Maní,1.6,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. Aplicar a partir de la 1ª-3ª hoja verdadera del cultivo. Para el control de Abrojo grande, Cepa caballo, Enredadera anula, Malva u Oreja de gato, Mostacilla, Mostaza salvaje, Nabo, Nabón, Quínoa, Santa María, Verdolaga, Yuyo colorado, Zapallito amargo, Bejuco o Porotillo.,,,
Basagran® 60,Coronopus didymus,Mastuerzo,Soja,1,0,L/ha*,* Ver el marbete para acceder a todas las dosis y recomendaciones. ,,,,,,,,,,,,,,,,
